id,ExtraCol19,ExtraCol20,ExtraCol21,ExtraCol22,ExtraCol23,ExtraCol24,ExtraCol25,ExtraCol26,ExtraCol27,ExtraCol28,ExtraCol29,ExtraCol30,ExtraCol31,ExtraCol32,ExtraCol33,ExtraCol34,ExtraCol35,ExtraCol36,ExtraCol37,storage_class,region,access_tier,other_details,event_date,login_time,logout_time,last_activity_ts,Headline_cnn,Description_cnn,Title_sc,Speaker (Party)(or nominated by)_sc,Speaker and title_sc,Statements_sc
496,251.0,Z,medium,378.0,X,low,247.0,Z,low,376.0,Z,high,346.0,X,high,275.0,Y,high,494.0,,,,,18-04-2024,16:49:00,19:12:00,18-04-2024 19:02,Climate Action Opinion,Warming Caused Humans,Nominee,R,Brett M. Kavanaugh,Kavanaugh Dissents President
497,18.0,Z,,,,medium,397.0,Z,medium,59.0,Z,high,353.0,Y,,425.0,Y,low,253.0,,,,,06-12-2024,07:11:00,09:32:00,06-12-2024 09:30,Climate Action Opinion,Warming Caused Humans,Senator,R,Senator Orrin Hatch (UT),Kozinski Phone Senator
498,443.0,Y,medium,307.0,X,low,174.0,Z,medium,18.0,Y,low,80.0,Y,high,408.0,Y,high,150.0,,,,,24-01-2024,07:40:00,10:16:00,24-01-2024 10:08,Climate Action Opinion,Warming Caused Humans,Nominee,R,Brett M. Kavanaugh,Kavanaugh Dissents President
499,352.0,X,low,420.0,X,medium,115.0,Y,high,,Z,medium,154.0,Z,high,357.0,Y,low,363.0,,,,,27-05-2024,10:42:00,13:29:00,27-05-2024 13:21,Climate Action Opinion,Warming Caused Humans,Senator,R,Senator Orrin Hatch (UT),Kavanaugh Dissents President
500,81.0,Y,low,420.0,Z,medium,305.0,Z,medium,49.0,Y,high,95.0,Y,low,288.0,Y,low,352.0,,,,,21-11-2024,13:52:00,17:12:00,21-11-2024 17:06,Climate Action Opinion,Warming Caused Humans,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
501,331.0,X,medium,373.0,Y,,1.0,X,medium,72.0,Y,medium,105.0,Y,high,312.0,X,low,241.0,,,,,26-06-2024,13:55:00,16:31:00,26-06-2024 16:27,Amid Inflation,Warming Caused Humans,Senator,R,Senator Orrin Hatch (UT),Kozinski Phone Senator
502,91.0,X,medium,199.0,Z,high,,X,low,165.0,X,medium,104.0,Z,low,49.0,Z,low,167.0,,,,,28-06-2024,13:41:00,15:52:00,28-06-2024 15:47,Climate Action Opinion,Warming Caused Humans,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
503,222.0,Z,high,265.0,X,medium,225.0,Z,medium,292.0,Y,high,318.0,,medium,363.0,X,medium,465.0,,,,,22-05-2024,15:18:00,19:15:00,22-05-2024 19:09,Climate Action Opinion,Warming Caused Humans,Senator,R,Senator Orrin Hatch (UT),Kozinski Phone Senator
504,256.0,,low,483.0,X,,341.0,Y,medium,9.0,Y,medium,466.0,Z,low,340.0,X,medium,,,,,,09-12-2024,19:17:00,20:28:00,09-12-2024 20:25,Climate Action Opinion,Warming Caused Humans,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
505,465.0,Y,low,124.0,Y,low,341.0,X,medium,63.0,Y,medium,279.0,Y,medium,71.0,X,low,39.0,,,,,15-03-2024,11:38:00,13:44:00,15-03-2024 13:41,Climate Action Opinion,Warming Caused Humans,Senator,R,Senator Orrin Hatch (UT),Kozinski Phone Senator
506,166.0,Y,low,346.0,Z,high,267.0,Y,high,168.0,X,low,7.0,Z,medium,316.0,X,medium,315.0,,,,,18-06-2024,06:12:00,08:30:00,18-06-2024 08:21,Climate Action Opinion,Warming Caused Humans,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
507,6.0,X,medium,396.0,Z,high,291.0,Z,medium,352.0,Y,medium,346.0,X,high,192.0,Y,medium,40.0,,,,,13-10-2024,06:37:00,08:52:00,13-10-2024 08:46,Cnn Montana Nonprofit,Warming Caused Humans,Senator,R,Senator Orrin Hatch (UT),Kozinski Phone Senator
508,216.0,Y,high,240.0,Z,medium,13.0,X,low,48.0,Z,low,270.0,Z,low,254.0,Z,medium,380.0,,,,,21-06-2024,13:47:00,15:08:00,21-06-2024 15:04,Climate Action Opinion,Warming Caused Humans,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
509,463.0,Y,high,432.0,Y,,490.0,Y,high,142.0,Z,high,388.0,Z,high,,X,high,421.0,,,,,12-11-2024,16:22:00,19:56:00,12-11-2024 19:46,Climate Action Opinion,Warming Caused Humans,Senator,R,Senator Orrin Hatch (UT),Kozinski Phone Senator
510,399.0,Z,low,214.0,Z,medium,38.0,Z,medium,,X,low,188.0,Y,high,161.0,Z,medium,,,,,,11-10-2024,10:21:00,12:39:00,11-10-2024 12:34,Climate Action Opinion,Warming Caused Humans,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
511,29.0,Y,medium,418.0,X,high,488.0,Z,medium,154.0,Y,low,214.0,X,low,458.0,,medium,118.0,,,,,27-03-2024,17:56:00,19:29:00,27-03-2024 19:23,Climate Action Opinion,Warming Caused Humans,Senator,R,Senator Orrin Hatch (UT),Kozinski Phone Senator
512,26.0,X,high,322.0,Y,low,486.0,Y,high,,X,,329.0,,high,208.0,Z,high,471.0,,,,,07-02-2024,15:38:00,16:00:00,07-02-2024 15:53,Climate Action Opinion,Warming Caused Humans,Nominee,R,Brett M. Kavanaugh,Kavanaugh Dissents President
513,378.0,Z,low,25.0,X,high,358.0,,medium,320.0,,medium,353.0,X,high,256.0,Y,high,44.0,,,,,17-05-2024,07:30:00,10:34:00,17-05-2024 10:27,Climate Action Opinion,Warming Caused Humans,Senator,R,Senator Orrin Hatch (UT),Kozinski Phone Senator
514,360.0,X,high,411.0,X,high,373.0,Z,high,33.0,Y,medium,110.0,X,low,14.0,Z,,53.0,,,,,11-09-2024,10:34:00,12:57:00,11-09-2024 12:54,Climate Action Opinion,Warming Caused Humans,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
515,278.0,X,low,348.0,Y,high,14.0,Y,high,469.0,Z,high,293.0,Z,low,61.0,Z,medium,152.0,,,,,04-04-2024,08:37:00,09:13:00,04-04-2024 09:04,Climate Action Opinion,Warming Caused Humans,Senator,R,Senator Orrin Hatch (UT),Kozinski Phone Senator
516,44.0,Y,low,111.0,Z,high,474.0,Z,medium,122.0,Y,low,480.0,Y,high,140.0,Z,low,270.0,,,,,07-06-2024,19:13:00,21:36:00,07-06-2024 21:29,Climate Action Opinion,Warming Caused Humans,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
517,140.0,Z,low,351.0,X,high,,Z,high,495.0,X,high,32.0,Y,medium,489.0,Y,low,355.0,,,,,28-05-2024,14:04:00,17:39:00,28-05-2024 17:31,Climate Action Opinion,Warming Caused Humans,Senator,R,Senator Orrin Hatch (UT),Kozinski Phone Senator
518,423.0,X,high,255.0,Z,,169.0,X,low,364.0,Y,low,165.0,Z,low,129.0,X,low,145.0,,,,,20-03-2024,06:06:00,08:12:00,20-03-2024 08:11,Climate Action Opinion,Warming Caused Humans,Nominee,R,Brett M. Kavanaugh,Kavanaugh Dissents President
519,69.0,X,high,471.0,Y,low,334.0,X,high,178.0,Y,medium,266.0,Z,medium,197.0,Y,high,457.0,,,,,16-03-2024,12:20:00,16:18:00,16-03-2024 16:12,Abortion Travel,International Women,Senator,R,Senator Orrin Hatch (UT),Kavanaugh Dissents President
520,100.0,X,high,152.0,Z,low,267.0,Z,high,151.0,Z,low,462.0,Z,medium,427.0,Z,high,408.0,,,,,14-08-2024,19:20:00,19:44:00,14-08-2024 19:40,Climate Action Opinion,Warming Caused Humans,Nominee,R,Brett M. Kavanaugh,Kavanaugh Dissents President
521,226.0,Z,high,131.0,X,medium,180.0,X,low,473.0,Z,low,484.0,X,high,159.0,Y,medium,115.0,,,,,13-08-2024,20:51:00,21:24:00,13-08-2024 21:23,Climate Action Opinion,Warming Caused Humans,Senator,R,Senator Orrin Hatch (UT),Kavanaugh Dissents President
522,367.0,,high,29.0,Z,,160.0,Z,low,498.0,Z,low,294.0,X,low,406.0,X,high,31.0,,,,,25-06-2024,07:55:00,10:20:00,25-06-2024 10:18,Climate Action Opinion,Warming Caused Humans,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
523,414.0,Z,medium,393.0,X,low,59.0,,low,306.0,Z,low,273.0,Z,,59.0,Y,high,350.0,,,,,11-03-2024,14:25:00,16:19:00,11-03-2024 16:16,Climate Action Opinion,Warming Caused Humans,Senator,R,Senator Orrin Hatch (UT),Kozinski Phone Senator
524,295.0,X,high,492.0,Y,medium,454.0,Z,low,23.0,Y,medium,,X,,66.0,X,medium,87.0,,,,,08-05-2024,08:52:00,09:53:00,08-05-2024 09:50,Climate Action Opinion,Warming Caused Humans,Nominee,R,Brett M. Kavanaugh,Kavanaugh Dissents President
525,246.0,Z,low,344.0,Z,low,332.0,Y,high,,Y,high,222.0,X,high,6.0,Z,low,140.0,,,,,23-07-2024,16:40:00,19:47:00,23-07-2024 19:38,Companies Pulling Russia,Niger State Television,Senator,R,Senator Orrin Hatch (UT),Analyze Senator
526,192.0,X,medium,184.0,Z,medium,143.0,X,low,238.0,Y,high,,Y,high,62.0,Z,medium,386.0,,,,,25-11-2024,15:08:00,16:35:00,25-11-2024 16:27,Assassination Question,Help Russia,Chairman,R,Senator Chuck Grassley (IA),Chairman Grassley Appreciate
527,21.0,Z,high,439.0,X,,361.0,X,low,,Y,high,272.0,Y,high,,Y,high,94.0,,,,,30-11-2024,09:40:00,13:36:00,30-11-2024 13:26,Voice Cnn Masai,Actor Bob Odenkirk,Nominee,R,Brett M. Kavanaugh,Kavanaugh Dissents President
528,133.0,Z,high,126.0,X,high,346.0,Y,medium,400.0,,medium,276.0,X,,45.0,X,medium,177.0,,,,,26-08-2024,14:58:00,16:13:00,26-08-2024 16:12,Climate Action Opinion,Warming Caused Humans,Senator,R,Senator Orrin Hatch (UT),Kozinski Phone Senator
529,107.0,Z,medium,346.0,Y,high,69.0,Y,medium,16.0,Z,low,421.0,Z,high,306.0,X,medium,463.0,,,,,07-11-2024,06:06:00,09:24:00,07-11-2024 09:20,Cnn Montana Nonprofit,Ravaged Nicaragua Category,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
530,28.0,Z,low,298.0,Y,medium,87.0,X,medium,185.0,Y,low,,Y,low,299.0,X,medium,,,,,,06-07-2024,07:19:00,07:45:00,06-07-2024 07:40,Climate Action Opinion,Warming Caused Humans,Chairman,R,Senator Chuck Grassley (IA),Chairman Grassley Appreciate
531,372.0,X,high,426.0,X,high,115.0,Z,medium,37.0,Y,low,478.0,Y,medium,117.0,Y,,310.0,,,,,13-03-2024,16:21:00,17:06:00,13-03-2024 17:04,Climate Action Opinion,Warming Caused Humans,Senator,D,Senator Patrick Leahy (VT),Judge Senator Leahy
532,176.0,Y,low,485.0,X,low,52.0,,high,218.0,Z,medium,352.0,Y,medium,18.0,X,medium,499.0,,,,,14-12-2024,08:16:00,11:06:00,14-12-2024 10:56,Cnn Montana Nonprofit,Warming Caused Humans,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
533,254.0,X,high,179.0,X,low,411.0,Z,,402.0,,high,293.0,Z,high,80.0,Z,low,385.0,,,,,22-01-2024,11:19:00,13:31:00,22-01-2024 13:21,Climate Action Opinion,Warming Caused Humans,Senator,D,Senator Patrick Leahy (VT),Analyze Senator
534,100.0,Y,high,47.0,X,high,,X,medium,64.0,Y,medium,289.0,Y,medium,71.0,Z,,229.0,,,,,31-08-2024,16:09:00,18:10:00,31-08-2024 18:07,Climate Action Opinion,Warming Caused Humans,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
535,295.0,Y,high,78.0,Y,high,405.0,X,low,68.0,Y,medium,288.0,Z,low,264.0,Y,medium,332.0,,,,,22-07-2024,10:55:00,14:08:00,22-07-2024 14:07,Climate Action Opinion,Warming Caused Humans,Senator,D,Senator Patrick Leahy (VT),Judge Senator Leahy
536,67.0,Z,low,369.0,X,,264.0,Y,high,478.0,Z,medium,,X,low,465.0,Z,high,266.0,,,,,06-01-2024,18:23:00,18:51:00,06-01-2024 18:43,Amid Inflation,Warming Caused Humans,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
537,338.0,Y,low,181.0,Z,low,58.0,Y,low,88.0,X,high,,Z,medium,217.0,Y,low,181.0,,,,,14-11-2024,14:21:00,15:55:00,14-11-2024 15:48,Climate Action Opinion,Ravaged Nicaragua Category,Senator,D,Senator Patrick Leahy (VT),Judge Senator Leahy
538,369.0,Z,medium,69.0,Z,low,422.0,Y,medium,,X,high,369.0,Z,high,316.0,X,high,487.0,,,,,20-10-2024,11:42:00,13:52:00,20-10-2024 13:47,Cnn Montana Nonprofit,Turned Movie Different,Nominee,R,Brett M. Kavanaugh,Kavanaugh Dissents President
539,155.0,X,medium,407.0,X,low,86.0,X,high,292.0,X,medium,126.0,X,high,151.0,Z,high,296.0,,,,,19-10-2024,14:15:00,14:42:00,19-10-2024 14:40,Amid Inflation,Warming Caused Humans,Senator,D,Senator Patrick Leahy (VT),Judge Senator Leahy
540,106.0,X,medium,324.0,Z,medium,499.0,X,medium,138.0,Z,high,326.0,Z,high,45.0,Y,high,373.0,,,,,28-09-2024,16:19:00,18:00:00,28-09-2024 17:58,Cnn Montana Nonprofit,Coronavirus Pandemic Late,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
541,390.0,Z,low,65.0,Y,low,7.0,X,medium,478.0,X,medium,263.0,X,low,109.0,Z,low,204.0,,,,,04-02-2024,18:36:00,21:23:00,04-02-2024 21:16,Cnn Montana Nonprofit,Turned Movie Different,Senator,D,Senator Patrick Leahy (VT),Judge Senator Leahy
542,111.0,,medium,356.0,X,high,311.0,,low,81.0,Z,low,183.0,Y,medium,239.0,Z,low,98.0,,,,,20-08-2024,20:23:00,22:51:00,20-08-2024 22:50,Amid Inflation,Warming Caused Humans,Chairman,R,Senator Chuck Grassley (IA),Chairman Grassley Appreciate
543,89.0,Z,high,318.0,X,medium,156.0,Z,high,283.0,Z,,401.0,Z,medium,429.0,Z,medium,61.0,,,,,12-10-2024,12:50:00,13:37:00,12-10-2024 13:33,Climate Action Opinion,Warming Caused Humans,Senator,D,Senator Patrick Leahy (VT),Judge Senator Leahy
544,170.0,Y,high,492.0,Y,high,,Y,low,460.0,Z,high,159.0,X,high,124.0,,low,402.0,,,,,19-07-2024,21:58:00,01:26:00,20-07-2024 01:16,Climate Action Opinion,Warming Caused Humans,Chairman,R,Senator Chuck Grassley (IA),Chairman Grassley Appreciate
545,483.0,Z,medium,493.0,Z,medium,419.0,Z,high,366.0,X,,,Y,low,491.0,,medium,260.0,,,,,14-02-2024,11:26:00,13:49:00,14-02-2024 13:44,Climate Action Opinion,Said Alicia Keys,Senator,D,Senator Patrick Leahy (VT),Executive Privilege Limit
546,231.0,Y,low,487.0,X,high,393.0,X,medium,14.0,Y,high,125.0,Z,high,319.0,X,high,257.0,,,,,25-06-2024,08:06:00,08:35:00,25-06-2024 08:30,Climate Action Opinion,Beating Forecasts Covid,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
547,131.0,Y,low,447.0,X,low,140.0,X,medium,93.0,,low,,Y,low,177.0,X,medium,60.0,,,,,02-02-2024,17:11:00,19:30:00,02-02-2024 19:20,Climate Action Opinion,Warming Caused Humans,Senator,D,Senator Patrick Leahy (VT),Judge Senator Leahy
548,256.0,Z,low,,,medium,31.0,X,high,62.0,X,medium,287.0,X,medium,311.0,X,high,,,,,,06-07-2024,06:34:00,09:47:00,06-07-2024 09:40,Climate Action Opinion,Warming Caused Humans,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
549,174.0,Z,,335.0,Z,low,141.0,X,high,457.0,X,low,487.0,X,high,349.0,X,high,131.0,,,,,26-06-2024,14:15:00,15:35:00,26-06-2024 15:25,Climate Action Opinion,Warming Caused Humans,Senator,D,Senator Patrick Leahy (VT),Judge Senator Leahy
550,332.0,X,high,,X,high,404.0,X,low,100.0,Z,high,149.0,Y,high,342.0,Y,high,299.0,,,,,06-12-2024,21:05:00,00:39:00,07-12-2024 00:34,Cnn Montana Nonprofit,Said Alicia Keys,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
551,219.0,Z,medium,396.0,Z,medium,257.0,Y,medium,27.0,Y,low,57.0,X,medium,432.0,Z,high,175.0,,,,,07-03-2024,11:00:00,13:36:00,07-03-2024 13:33,Cnn Montana Nonprofit,Warming Caused Humans,Senator,D,Senator Patrick Leahy (VT),Judge Senator Leahy
552,294.0,Y,high,482.0,Y,,379.0,Z,medium,191.0,Y,low,60.0,X,medium,330.0,X,low,113.0,,,,,22-04-2024,16:52:00,20:36:00,22-04-2024 20:30,Climate Action Opinion,Warming Caused Humans,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
553,218.0,Z,low,58.0,X,high,247.0,Y,low,141.0,Z,,245.0,Z,high,13.0,Y,low,81.0,,,,,19-01-2024,13:40:00,14:26:00,19-01-2024 14:23,Climate Action Opinion,Warming Caused Humans,Senator,D,Senator Patrick Leahy (VT),Judge Senator Leahy
554,,Y,high,68.0,Z,high,264.0,Z,medium,,Y,medium,391.0,Y,medium,188.0,Z,high,407.0,,,,,30-07-2024,16:48:00,19:32:00,30-07-2024 19:26,Climate Action Opinion,Warming Caused Humans,Nominee,R,Brett M. Kavanaugh,Kavanaugh Dissents President
555,223.0,Z,low,249.0,X,low,32.0,X,low,226.0,Z,high,356.0,Y,medium,454.0,Y,high,,,,,,08-08-2024,19:08:00,22:54:00,08-08-2024 22:47,Climate Action Opinion,Warming Caused Humans,Senator,D,Senator Patrick Leahy (VT),Judge Senator Leahy
556,196.0,Y,low,146.0,Y,high,11.0,Z,medium,450.0,X,,104.0,X,low,103.0,X,high,1.0,,,,,16-01-2024,19:40:00,22:01:00,16-01-2024 21:56,Climate Action Opinion,Warming Caused Humans,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
557,481.0,X,high,265.0,Y,high,,X,low,,X,low,417.0,Z,high,249.0,Y,,153.0,,,,,26-07-2024,07:57:00,10:07:00,26-07-2024 10:06,Voice Cnn Masai,Said Alicia Keys,Senator,D,Senator Patrick Leahy (VT),Judge Senator Leahy
558,132.0,Z,high,155.0,Z,medium,101.0,X,low,490.0,X,medium,82.0,Y,high,250.0,Z,low,444.0,,,,,23-07-2024,12:21:00,15:29:00,23-07-2024 15:22,Scammers Cnn Epik,Ravaged Nicaragua Category,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
559,402.0,X,medium,391.0,Z,medium,180.0,Y,high,331.0,Y,medium,279.0,,medium,278.0,Z,medium,,,,,,17-01-2024,06:33:00,08:01:00,17-01-2024 07:56,Climate Action Opinion,Warming Caused Humans,Senator,D,Senator Patrick Leahy (VT),Judge Senator Leahy
560,354.0,Y,medium,449.0,Z,high,184.0,Y,,191.0,Z,high,424.0,,low,434.0,Z,medium,409.0,,,,,21-02-2024,18:20:00,18:39:00,21-02-2024 18:36,Climate Action Opinion,Warming Caused Humans,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
561,263.0,Z,high,141.0,,medium,316.0,X,low,339.0,Y,high,403.0,,,269.0,Y,,102.0,,,,,13-04-2024,15:11:00,16:19:00,13-04-2024 16:13,Cnn Montana Nonprofit,Niger State Television,Senator,D,Senator Patrick Leahy (VT),Judge Senator Leahy
562,158.0,Z,high,386.0,X,medium,470.0,X,,174.0,X,low,351.0,,low,0.0,Y,medium,485.0,,,,,12-02-2024,09:23:00,10:15:00,12-02-2024 10:14,Abortion Travel,Niger State Television,Nominee,R,Brett M. Kavanaugh,Judge Senator Leahy
563,241.0,Z,low,53.0,X,low,378.0,Z,low,105.0,,low,165.0,Y,low,121.0,Z,medium,58.0,,,,,22-03-2024,19:01:00,19:48:00,22-03-2024 19:39,Scammers Cnn Epik,Niger State Television,Senator,D,Senator Patrick Leahy (VT),Judge Senator Leahy
564,,,low,398.0,Y,high,319.0,Z,high,117.0,Y,medium,383.0,,medium,315.0,Z,low,17.0,,,,,16-03-2024,16:34:00,19:24:00,16-03-2024 19:17,Cnn Montana Nonprofit,Niger State Television,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
565,90.0,Z,low,,Y,high,417.0,Z,high,,,medium,193.0,Z,medium,391.0,X,high,238.0,,,,,24-02-2024,12:52:00,14:34:00,24-02-2024 14:32,Cnn Montana Nonprofit,Niger State Television,Senator,D,Senator Patrick Leahy (VT),Judge Senator Leahy
566,293.0,X,medium,355.0,X,low,255.0,X,high,324.0,X,high,175.0,Z,medium,323.0,X,medium,218.0,,,,,15-06-2024,20:49:00,23:09:00,15-06-2024 23:03,Abortion Travel,Said Alicia Keys,Nominee,R,Brett M. Kavanaugh,Executive Privilege Limit
567,,Z,low,,X,medium,72.0,Y,,,X,high,266.0,X,high,366.0,Y,high,145.0,,,,,05-07-2024,06:06:00,09:25:00,05-07-2024 09:23,Voice Cnn Masai,Niger State Television,Senator,D,Senator Patrick Leahy (VT),Judge Senator Leahy
568,316.0,X,medium,53.0,Y,low,,Z,low,99.0,Y,low,308.0,X,low,120.0,X,low,84.0,,,,,31-10-2024,20:04:00,20:42:00,31-10-2024 20:39,Cnn Montana Nonprofit,Said Alicia Keys,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
569,72.0,Z,low,421.0,Z,medium,488.0,Y,medium,0.0,Z,medium,,X,high,47.0,Y,high,160.0,,,,,16-01-2024,14:59:00,18:01:00,16-01-2024 17:51,Abortion Travel,Niger State Television,Senator,D,Senator Patrick Leahy (VT),Judge Senator Leahy
570,254.0,Y,medium,54.0,Z,low,389.0,X,low,32.0,Z,medium,,Y,low,474.0,Y,medium,186.0,,,,,29-01-2024,17:41:00,19:30:00,29-01-2024 19:21,Voice Cnn Masai,Actor Bob Odenkirk,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
571,91.0,Z,high,240.0,Z,high,174.0,Z,low,452.0,,medium,433.0,Y,medium,281.0,Z,high,300.0,,,,,21-05-2024,07:01:00,07:40:00,21-05-2024 07:31,Abortion Travel,Niger State Television,Senator,D,Senator Patrick Leahy (VT),Judge Senator Leahy
572,464.0,Y,low,87.0,Y,,161.0,Z,medium,11.0,Z,low,141.0,Y,high,369.0,Z,low,179.0,,,,,16-01-2024,18:16:00,21:02:00,16-01-2024 20:54,Abortion Travel,International Women,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
573,175.0,Z,low,423.0,Z,high,459.0,X,,310.0,Y,high,120.0,X,high,478.0,X,low,122.0,,,,,20-07-2024,07:36:00,10:24:00,20-07-2024 10:18,Cnn Montana Nonprofit,Ravaged Nicaragua Category,Senator,D,Senator Patrick Leahy (VT),Judge Senator Leahy
574,210.0,Z,,287.0,Y,high,47.0,Z,low,163.0,Y,low,34.0,Z,medium,91.0,Z,low,298.0,,,,,03-01-2024,10:42:00,14:07:00,03-01-2024 13:59,Assassination Question,International Women,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
575,428.0,,low,253.0,Y,high,,Z,low,69.0,Z,high,203.0,Y,low,435.0,Z,medium,291.0,,,,,30-12-2024,07:46:00,08:28:00,30-12-2024 08:19,Assassination Question,Ravaged Nicaragua Category,Senator,D,Senator Patrick Leahy (VT),Executive Privilege Limit
576,213.0,X,,158.0,X,low,338.0,Y,high,149.0,X,high,85.0,Y,medium,183.0,Y,medium,218.0,,,,,24-02-2024,18:36:00,21:43:00,24-02-2024 21:33,Voice Cnn Masai,International Women,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
577,96.0,Y,high,391.0,Y,high,403.0,X,low,46.0,Y,high,465.0,Y,medium,312.0,X,low,55.0,,,,,03-05-2024,06:47:00,10:06:00,03-05-2024 09:56,Cnn Montana Nonprofit,Ravaged Nicaragua Category,Senator,D,Senator Patrick Leahy (VT),Judge Senator Leahy
578,446.0,Y,medium,105.0,X,high,164.0,Z,medium,156.0,X,low,448.0,Z,high,193.0,Z,low,482.0,,,,,24-06-2024,17:43:00,18:35:00,24-06-2024 18:34,Cnn Montana Nonprofit,Niger State Television,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
579,323.0,X,low,360.0,Y,low,324.0,Z,low,408.0,Y,medium,414.0,X,medium,99.0,X,high,259.0,,,,,12-08-2024,06:08:00,07:42:00,12-08-2024 07:35,Cnn Montana Nonprofit,Niger State Television,Senator,D,Senator Patrick Leahy (VT),Judge Senator Leahy
580,302.0,X,medium,484.0,Z,low,162.0,,high,310.0,X,low,140.0,Z,,439.0,X,high,138.0,,,,,20-10-2024,20:21:00,21:42:00,20-10-2024 21:36,Cnn Montana Nonprofit,Niger State Television,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
581,37.0,X,high,133.0,Y,high,8.0,X,medium,405.0,X,medium,345.0,,,173.0,Y,low,362.0,,,,,07-04-2024,17:19:00,20:14:00,07-04-2024 20:13,Cnnpolitics Polls Underestimating,Actor Bob Odenkirk,Senator,D,Senator Patrick Leahy (VT),Judge Senator Leahy
582,224.0,Z,low,343.0,X,medium,227.0,X,low,,Y,high,245.0,Y,low,12.0,X,high,209.0,,,,,29-12-2024,16:05:00,18:26:00,29-12-2024 18:16,Making Racism,Actor Bob Odenkirk,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
583,229.0,Y,high,154.0,Z,low,489.0,Z,low,463.0,X,medium,136.0,X,high,75.0,Y,high,82.0,,,,,30-03-2024,08:49:00,09:26:00,30-03-2024 09:18,Making Racism,Ravaged Nicaragua Category,Senator,D,Senator Patrick Leahy (VT),Judge Senator Leahy
584,131.0,Z,high,464.0,Z,medium,121.0,Y,high,54.0,Z,low,267.0,Z,medium,480.0,X,high,350.0,,,,,28-07-2024,08:46:00,11:11:00,28-07-2024 11:07,Making Racism,International Women,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
585,282.0,Z,low,449.0,Y,high,81.0,X,high,79.0,X,low,82.0,Z,medium,410.0,X,low,,,,,,18-04-2024,17:48:00,20:54:00,18-04-2024 20:45,Making Racism,Ravaged Nicaragua Category,Senator,D,Senator Patrick Leahy (VT),Judge Senator Leahy
586,122.0,,medium,156.0,X,medium,460.0,Y,high,,X,low,480.0,Y,low,332.0,Z,medium,138.0,,,,,09-09-2024,07:37:00,10:11:00,09-09-2024 10:09,Making Racism,International Women,Nominee,R,Brett M. Kavanaugh,Kavanaugh Dissents President
587,235.0,Z,low,,X,medium,,Z,low,261.0,Y,medium,81.0,Z,medium,389.0,X,low,331.0,,,,,27-08-2024,09:09:00,11:25:00,27-08-2024 11:19,Making Racism,Actor Bob Odenkirk,Senator,D,Senator Patrick Leahy (VT),Judge Senator Leahy
588,400.0,X,medium,41.0,X,medium,423.0,,high,391.0,Y,medium,150.0,Z,medium,324.0,Y,low,361.0,,,,,07-04-2024,11:55:00,13:26:00,07-04-2024 13:18,Making Racism,Said Alicia Keys,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
589,367.0,Y,high,348.0,Z,low,488.0,Y,medium,60.0,Y,high,110.0,Z,low,455.0,Z,high,495.0,,,,,01-06-2024,12:56:00,15:29:00,01-06-2024 15:19,Making Racism,Actor Bob Odenkirk,Senator,D,Senator Patrick Leahy (VT),Judge Senator Leahy
590,139.0,Z,high,459.0,X,low,495.0,X,high,55.0,Z,low,260.0,X,high,,Y,high,354.0,,,,,26-05-2024,21:00:00,00:32:00,27-05-2024 00:28,Assassination Question,Actor Bob Odenkirk,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
