id,Fare,Cabin,Embarked,ExtraCol1,ExtraCol2,ExtraCol3,ExtraCol4,ExtraCol5,ExtraCol6,ExtraCol7,ExtraCol8,ExtraCol9,ExtraCol10,ExtraCol11,ExtraCol12,ExtraCol13,ExtraCol14,ExtraCol15,ExtraCol16,ExtraCol17,ExtraCol18,ExtraCol19,ExtraCol20,ExtraCol21,ExtraCol22,ExtraCol23,ExtraCol24,ExtraCol25,ExtraCol26,ExtraCol1_ef_bin,ExtraCol1_ef_bin_num,ExtraCol4_ef_bin,ExtraCol4_ef_bin_num,ExtraCol7_ef_bin,ExtraCol7_ef_bin_num,ExtraCol10_ef_bin,ExtraCol10_ef_bin_num,ExtraCol13_ef_bin,ExtraCol13_ef_bin_num,ExtraCol5_freq,ExtraCol6_freq,ExtraCol7_freq,ExtraCol8_freq,ExtraCol9_freq,ExtraCol10_freq
563,13.5,B96 B98,S,49,C,high,8,NA,NA,99,C,unknown,35,Z,NA,471,Z,medium,188,X,low,241,Z,low,53,X,low,378,Z,ExtraCol1_4,4,ExtraCol4_1,1,ExtraCol7_5,5,ExtraCol10_2,2,ExtraCol13_5,5,0,0,3,166,169,8
564,8.05,B96 B98,S,18,A,high,25,D,high,NA,NA,medium,35,Y,low,368,Z,medium,302,Y,high,NA,NA,low,398,Y,high,319,Z,ExtraCol1_1,1,ExtraCol4_1,1,NA,NA,ExtraCol10_2,2,ExtraCol13_4,4,163,162,0,0,140,8
565,8.05,B96 B98,S,88,D,low,6,A,low,NA,NA,NA,NA,Z,low,297,X,medium,243,X,medium,90,Z,low,NA,Y,high,417,Z,ExtraCol1_5,5,ExtraCol4_1,1,NA,NA,NA,NA,ExtraCol13_3,3,144,140,0,0,0,0
566,24.15,B96 B98,S,23,D,high,19,A,NA,39,C,high,85,Z,high,278,NA,medium,297,X,high,293,X,medium,355,X,low,255,X,ExtraCol1_1,1,ExtraCol4_1,1,ExtraCol7_2,2,ExtraCol10_5,5,ExtraCol13_3,3,144,0,9,166,142,5
567,7.8958,B96 B98,S,22,A,high,7,C,NA,93,C,NA,49,Z,high,71,X,medium,227,NA,medium,NA,Z,low,NA,X,medium,72,Y,ExtraCol1_1,1,ExtraCol4_1,1,ExtraCol7_5,5,ExtraCol10_3,3,ExtraCol13_1,1,152,0,13,166,0,9
568,21.075,B96 B98,S,24,A,low,76,B,low,21,D,medium,31,X,medium,158,X,low,36,Z,NA,316,X,medium,53,Y,low,NA,Z,ExtraCol1_1,1,ExtraCol4_4,4,ExtraCol7_2,2,ExtraCol10_2,2,ExtraCol13_2,2,147,140,7,147,140,5
569,7.2292,B96 B98,C,64,A,high,58,A,high,57,B,high,NA,Z,medium,216,Y,medium,414,X,medium,72,Z,low,421,Z,medium,488,Y,ExtraCol1_4,4,ExtraCol4_3,3,ExtraCol7_3,3,NA,NA,ExtraCol13_2,2,144,162,10,137,142,0
570,7.8542,B96 B98,S,43,D,low,51,B,unknown,46,NA,NA,1,NA,low,440,Y,high,321,X,medium,254,Y,medium,54,Z,low,389,X,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_3,3,ExtraCol10_1,1,ExtraCol13_5,5,147,159,3,0,0,7
571,10.5,B96 B98,S,94,A,medium,80,C,NA,NA,NA,unknown,48,Y,low,430,Z,low,126,Z,high,91,Z,high,240,Z,high,174,Z,ExtraCol1_5,5,ExtraCol4_4,4,NA,NA,ExtraCol10_3,3,ExtraCol13_5,5,152,0,0,0,169,7
572,51.4792,C101,S,41,C,high,41,NA,high,75,NA,low,55,Z,high,321,Z,low,42,Y,high,464,Y,low,87,Y,NA,161,Z,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_4,4,ExtraCol10_3,3,ExtraCol13_3,3,0,162,11,0,149,6
573,26.3875,E25,S,43,D,high,40,D,NA,83,NA,medium,67,Y,medium,52,NA,high,443,X,high,175,Z,low,423,Z,high,459,X,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_5,5,ExtraCol10_4,4,ExtraCol13_1,1,163,0,8,0,140,7
574,7.75,B96 B98,Q,4,D,high,20,B,unknown,11,D,NA,80,X,low,NA,Y,medium,166,Z,high,210,Z,NA,287,Y,high,47,Z,ExtraCol1_1,1,ExtraCol4_1,1,ExtraCol7_1,1,ExtraCol10_5,5,NA,NA,147,159,8,147,0,4
575,8.05,B96 B98,S,0,A,low,51,A,high,NA,D,NA,36,X,high,229,Z,low,454,X,low,428,NA,low,253,Y,high,NA,Z,ExtraCol1_1,1,ExtraCol4_2,2,NA,NA,ExtraCol10_2,2,ExtraCol13_3,3,144,162,0,147,0,5
576,14.5,B96 B98,S,37,A,unknown,51,NA,high,NA,D,high,NA,X,medium,326,Z,high,382,X,high,213,X,NA,158,X,low,338,Y,ExtraCol1_2,2,ExtraCol4_2,2,NA,NA,NA,NA,ExtraCol13_4,4,0,162,0,147,142,0
577,13,B96 B98,S,92,B,high,58,D,unknown,NA,NA,low,NA,X,NA,216,Y,low,479,Y,high,96,Y,high,391,Y,high,403,X,ExtraCol1_5,5,ExtraCol4_3,3,NA,NA,NA,NA,ExtraCol13_2,2,163,159,0,0,149,0
578,55.9,E44,S,52,A,high,51,A,unknown,66,D,medium,76,Y,high,360,Y,medium,329,NA,medium,446,Y,medium,105,X,high,164,Z,ExtraCol1_4,4,ExtraCol4_2,2,ExtraCol7_4,4,ExtraCol10_4,4,ExtraCol13_4,4,144,159,8,147,140,10
579,14.4583,B96 B98,C,89,C,high,53,B,NA,63,NA,unknown,NA,NA,high,108,NA,medium,90,Y,low,323,X,low,360,Y,low,324,Z,ExtraCol1_5,5,ExtraCol4_3,3,ExtraCol7_4,4,NA,NA,ExtraCol13_1,1,147,0,9,0,169,0
580,7.925,B96 B98,S,10,A,high,29,NA,high,37,D,medium,3,Y,low,72,X,low,17,Y,low,302,X,medium,484,Z,low,162,NA,ExtraCol1_1,1,ExtraCol4_1,1,ExtraCol7_2,2,ExtraCol10_1,1,ExtraCol13_1,1,0,162,8,147,140,7
581,30,B96 B98,S,9,B,high,51,C,low,NA,B,medium,NA,Y,medium,109,Y,high,122,X,high,37,X,high,133,Y,high,8,X,ExtraCol1_1,1,ExtraCol4_2,2,NA,NA,NA,NA,ExtraCol13_1,1,152,140,0,137,140,0
582,110.8833,C68,C,83,A,high,82,B,unknown,NA,NA,low,NA,X,low,461,Z,medium,219,NA,high,224,Z,low,343,X,medium,227,X,ExtraCol1_5,5,ExtraCol4_4,4,NA,NA,NA,NA,ExtraCol13_5,5,147,159,0,0,149,0
583,26,B96 B98,S,10,A,high,51,NA,unknown,82,B,NA,NA,Y,high,NA,X,low,311,Z,low,229,Y,high,154,Z,low,489,Z,ExtraCol1_1,1,ExtraCol4_2,2,ExtraCol7_5,5,NA,NA,NA,NA,0,159,7,137,0,0
584,40.125,A10,C,5,A,medium,25,NA,medium,89,A,low,50,Z,high,142,Z,high,447,Y,medium,131,Z,high,464,Z,medium,121,Y,ExtraCol1_1,1,ExtraCol4_1,1,ExtraCol7_5,5,ExtraCol10_3,3,ExtraCol13_2,2,0,165,8,178,149,8
585,8.7125,B96 B98,C,40,A,unknown,71,NA,high,29,C,medium,46,X,medium,171,X,medium,70,X,medium,282,Z,low,449,Y,high,81,X,ExtraCol1_2,2,ExtraCol4_4,4,ExtraCol7_2,2,ExtraCol10_3,3,ExtraCol13_2,2,0,162,11,166,140,6
586,79.65,E68,S,92,C,high,51,A,NA,NA,A,high,37,NA,low,418,X,high,317,Z,low,122,NA,medium,156,X,medium,460,Y,ExtraCol1_5,5,ExtraCol4_2,2,NA,NA,ExtraCol10_2,2,ExtraCol13_5,5,144,0,0,178,142,5
587,15,B96 B98,S,68,B,high,51,NA,NA,32,A,NA,41,Z,high,179,Z,high,42,X,medium,235,Z,low,NA,X,medium,NA,Z,ExtraCol1_4,4,ExtraCol4_2,2,ExtraCol7_2,2,ExtraCol10_3,3,ExtraCol13_2,2,0,0,5,178,0,12
588,79.2,B41,C,9,B,medium,31,C,NA,3,NA,NA,1,Y,medium,446,Y,low,240,Z,high,400,X,medium,41,X,medium,423,NA,ExtraCol1_1,1,ExtraCol4_2,2,ExtraCol7_1,1,ExtraCol10_1,1,ExtraCol13_5,5,152,0,7,0,0,7
589,8.05,B96 B98,S,83,B,unknown,35,A,unknown,16,NA,medium,10,NA,low,494,Y,high,36,Z,low,367,Y,high,348,Z,low,488,Y,ExtraCol1_5,5,ExtraCol4_2,2,ExtraCol7_1,1,ExtraCol10_1,1,ExtraCol13_5,5,144,159,7,0,140,7
590,8.05,B96 B98,S,84,C,medium,51,B,unknown,30,A,low,75,X,medium,325,NA,low,186,NA,high,139,Z,high,459,X,low,495,X,ExtraCol1_5,5,ExtraCol4_2,2,ExtraCol7_2,2,ExtraCol10_4,4,ExtraCol13_4,4,147,159,6,178,149,6
591,7.125,B96 B98,S,80,D,low,1,A,low,98,D,medium,36,Z,medium,171,Y,NA,303,X,high,NA,NA,low,72,Y,medium,NA,X,ExtraCol1_5,5,ExtraCol4_1,1,ExtraCol7_5,5,ExtraCol10_2,2,ExtraCol13_2,2,144,140,5,147,140,5
592,78.2667,D20,C,90,A,high,51,D,unknown,20,D,NA,NA,Y,low,299,Y,medium,369,Y,medium,2,Z,medium,408,Z,low,482,Y,ExtraCol1_5,5,ExtraCol4_2,2,ExtraCol7_1,1,NA,NA,ExtraCol13_3,3,163,159,8,147,0,0
593,7.25,B96 B98,S,23,C,unknown,12,NA,NA,50,D,medium,39,NA,high,334,Z,medium,402,Z,low,172,Y,low,377,Z,high,NA,Z,ExtraCol1_1,1,ExtraCol4_1,1,ExtraCol7_3,3,ExtraCol10_2,2,ExtraCol13_4,4,0,0,7,147,140,7
594,7.75,B96 B98,Q,43,A,low,51,D,low,NA,B,medium,99,Y,high,54,Y,low,NA,Y,low,9,NA,low,235,X,medium,157,Z,ExtraCol1_2,2,ExtraCol4_2,2,NA,NA,ExtraCol10_5,5,ExtraCol13_1,1,163,140,0,137,140,9
595,26,B96 B98,S,43,C,medium,55,NA,NA,35,A,medium,NA,Z,low,416,X,low,129,X,low,64,Z,high,111,Z,medium,229,X,ExtraCol1_2,2,ExtraCol4_3,3,ExtraCol7_2,2,NA,NA,ExtraCol13_5,5,0,0,5,178,140,0
596,24.15,B96 B98,S,80,A,medium,51,NA,high,91,NA,NA,18,NA,high,218,X,high,456,Z,medium,489,NA,NA,326,Z,medium,190,X,ExtraCol1_5,5,ExtraCol4_2,2,ExtraCol7_5,5,ExtraCol10_2,2,ExtraCol13_2,2,0,162,3,0,0,4
597,33,B96 B98,S,57,A,low,34,B,unknown,9,C,high,58,NA,medium,422,Y,high,466,X,medium,427,Y,medium,297,Y,high,254,Y,ExtraCol1_4,4,ExtraCol4_2,2,ExtraCol7_1,1,ExtraCol10_3,3,ExtraCol13_5,5,147,159,6,166,142,3
598,0,B96 B98,S,77,A,high,77,NA,low,87,A,high,NA,Y,NA,305,Y,high,483,Z,low,279,Y,high,405,X,medium,NA,X,ExtraCol1_5,5,ExtraCol4_4,4,ExtraCol7_5,5,NA,NA,ExtraCol13_3,3,0,140,2,178,142,0
599,7.225,B96 B98,C,43,B,medium,51,NA,NA,74,D,unknown,14,Z,high,430,NA,medium,395,Z,medium,387,X,high,282,Z,low,120,X,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_4,4,ExtraCol10_1,1,ExtraCol13_5,5,0,0,4,147,169,11
600,56.9292,A20,C,64,A,low,1,A,NA,NA,B,high,NA,Z,medium,40,X,high,388,Y,high,244,Y,low,24,Y,medium,7,Y,ExtraCol1_4,4,ExtraCol4_1,1,NA,NA,NA,NA,ExtraCol13_1,1,144,0,0,137,142,0
601,27,B96 B98,S,43,A,medium,51,D,medium,76,NA,high,NA,Y,high,21,X,low,38,X,low,300,Y,low,101,Y,low,301,Z,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_4,4,NA,NA,ExtraCol13_1,1,163,165,3,0,142,0
602,7.8958,B96 B98,S,77,A,unknown,2,NA,NA,42,A,high,73,X,high,55,X,high,NA,Z,high,458,X,medium,190,Y,medium,NA,Y,ExtraCol1_5,5,ExtraCol4_1,1,ExtraCol7_3,3,ExtraCol10_4,4,ExtraCol13_1,1,0,0,9,178,142,7
603,42.4,B96 B98,S,73,A,unknown,52,D,unknown,97,B,high,56,Z,high,437,Z,low,203,Z,low,39,Y,high,245,X,medium,430,Z,ExtraCol1_4,4,ExtraCol4_3,3,ExtraCol7_5,5,ExtraCol10_3,3,ExtraCol13_5,5,163,159,11,137,142,6
604,8.05,B96 B98,S,43,A,high,87,A,unknown,3,NA,low,65,Y,medium,496,Y,medium,129,Y,medium,NA,X,low,174,Y,medium,5,X,ExtraCol1_2,2,ExtraCol4_4,4,ExtraCol7_1,1,ExtraCol10_4,4,ExtraCol13_5,5,144,159,7,0,149,9
605,26.55,B96 B98,C,82,A,medium,51,D,medium,2,NA,medium,26,Y,NA,499,Z,medium,34,X,low,59,Y,medium,439,X,medium,299,Y,ExtraCol1_5,5,ExtraCol4_2,2,ExtraCol7_1,1,ExtraCol10_2,2,ExtraCol13_5,5,163,165,8,0,140,5
606,15.55,B96 B98,S,43,A,unknown,51,NA,NA,NA,C,NA,28,Z,high,166,Y,high,106,X,low,397,X,high,140,X,medium,265,Y,ExtraCol1_2,2,ExtraCol4_2,2,NA,NA,ExtraCol10_2,2,ExtraCol13_2,2,0,0,0,166,0,6
607,7.8958,B96 B98,S,43,C,low,51,B,high,93,D,low,63,Y,high,132,X,low,457,X,high,411,Z,high,340,Y,high,212,Z,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_5,5,ExtraCol10_4,4,ExtraCol13_2,2,147,162,13,147,149,9
608,30.5,B96 B98,S,43,A,high,78,A,low,6,C,unknown,35,Y,low,174,Y,medium,454,Y,medium,360,Z,medium,180,X,high,334,NA,ExtraCol1_2,2,ExtraCol4_4,4,ExtraCol7_1,1,ExtraCol10_2,2,ExtraCol13_2,2,144,140,5,166,169,8
609,41.5792,B96 B98,C,43,D,high,51,NA,high,77,NA,NA,NA,X,medium,408,Z,low,371,Y,medium,304,Z,high,496,Z,high,213,Z,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_4,4,NA,NA,ExtraCol13_4,4,0,162,6,0,0,0
610,153.4625,C125,S,85,D,high,28,NA,unknown,93,C,NA,15,Z,medium,125,Y,low,50,Y,medium,238,Z,high,458,Z,low,457,Z,ExtraCol1_5,5,ExtraCol4_1,1,ExtraCol7_5,5,ExtraCol10_1,1,ExtraCol13_2,2,0,159,13,166,0,9
611,31.275,B96 B98,S,83,A,low,0,NA,NA,NA,NA,low,30,Y,medium,273,X,medium,343,Y,low,11,X,high,392,Y,medium,453,Z,ExtraCol1_5,5,ExtraCol4_1,1,NA,NA,ExtraCol10_2,2,ExtraCol13_3,3,0,0,0,0,149,5
612,7.05,B96 B98,S,43,A,high,44,B,low,86,NA,unknown,10,Z,medium,323,X,high,63,Y,high,387,Y,high,382,Y,low,NA,Y,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_5,5,ExtraCol10_1,1,ExtraCol13_4,4,147,140,7,0,169,7
613,15.5,B96 B98,Q,78,B,high,61,NA,low,75,D,low,8,X,high,180,Z,low,341,X,medium,446,X,high,321,X,medium,229,NA,ExtraCol1_5,5,ExtraCol4_3,3,ExtraCol7_4,4,ExtraCol10_1,1,ExtraCol13_2,2,0,140,11,147,149,7
614,7.75,B96 B98,Q,38,A,unknown,51,C,high,NA,C,NA,NA,Z,medium,236,X,NA,16,Y,low,482,X,low,293,X,high,298,Y,ExtraCol1_2,2,ExtraCol4_2,2,NA,NA,NA,NA,ExtraCol13_3,3,152,162,0,166,0,0
615,8.05,B96 B98,S,68,A,low,93,A,low,85,B,low,48,Y,high,332,Z,medium,142,Z,high,170,Y,low,281,Z,medium,450,Y,ExtraCol1_4,4,ExtraCol4_4,4,ExtraCol7_5,5,ExtraCol10_3,3,ExtraCol13_4,4,144,140,5,137,149,7
616,65,B96 B98,S,63,A,high,51,NA,unknown,69,B,unknown,14,X,high,395,Z,high,61,Z,low,100,Y,medium,13,Y,high,150,X,ExtraCol1_4,4,ExtraCol4_2,2,ExtraCol7_4,4,ExtraCol10_1,1,ExtraCol13_4,4,0,159,6,137,169,11
617,14.4,B96 B98,S,43,A,unknown,78,B,low,1,NA,low,9,X,low,94,X,low,466,Z,high,326,X,high,NA,Z,high,NA,X,ExtraCol1_2,2,ExtraCol4_4,4,ExtraCol7_1,1,ExtraCol10_1,1,ExtraCol13_1,1,147,140,6,0,149,5
618,16.1,B96 B98,S,26,B,high,2,NA,low,NA,NA,unknown,87,X,medium,256,Y,low,284,Z,low,8,X,high,NA,X,high,295,Z,ExtraCol1_1,1,ExtraCol4_1,1,NA,NA,ExtraCol10_5,5,ExtraCol13_3,3,0,140,0,0,169,8
619,39,F4,S,6,B,high,85,NA,medium,NA,A,high,51,X,medium,77,Y,high,461,X,low,30,Y,high,263,X,high,31,Y,ExtraCol1_1,1,ExtraCol4_4,4,NA,NA,ExtraCol10_3,3,ExtraCol13_1,1,0,165,0,178,142,9
620,10.5,B96 B98,S,13,A,low,75,A,unknown,NA,NA,low,71,Y,high,7,Z,low,10,X,low,410,X,low,435,Y,high,374,Z,ExtraCol1_1,1,ExtraCol4_4,4,NA,NA,ExtraCol10_4,4,ExtraCol13_1,1,144,159,0,0,149,7
621,14.4542,B96 B98,C,43,B,high,51,C,NA,NA,NA,NA,72,Z,medium,322,Z,NA,369,Y,medium,478,X,high,201,Z,high,101,X,ExtraCol1_2,2,ExtraCol4_2,2,NA,NA,ExtraCol10_4,4,ExtraCol13_3,3,152,0,0,0,0,8
622,52.5542,D19,S,47,A,high,58,D,medium,NA,B,unknown,10,Z,medium,241,X,high,239,Y,medium,201,Y,NA,56,Y,low,257,Z,ExtraCol1_4,4,ExtraCol4_3,3,NA,NA,ExtraCol10_1,1,ExtraCol13_3,3,163,165,0,137,169,7
623,15.7417,B96 B98,C,43,D,high,51,D,high,29,NA,low,NA,Z,high,129,X,high,234,Z,low,253,X,low,417,Z,low,475,Z,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_2,2,NA,NA,ExtraCol13_2,2,163,162,11,0,149,0
624,7.8542,B96 B98,S,41,A,low,90,NA,NA,19,D,unknown,NA,Y,low,27,Z,low,436,Z,low,NA,Z,high,254,X,medium,389,Y,ExtraCol1_2,2,ExtraCol4_4,4,ExtraCol7_1,1,NA,NA,ExtraCol13_1,1,0,0,8,147,169,0
625,16.1,B96 B98,S,60,D,high,55,A,unknown,8,D,NA,44,Y,medium,472,Y,high,23,Z,low,69,Z,high,470,Z,high,349,Y,ExtraCol1_4,4,ExtraCol4_3,3,ExtraCol7_1,1,ExtraCol10_3,3,ExtraCol13_5,5,144,159,5,147,0,6
626,32.3208,D50,S,23,A,high,51,NA,low,63,NA,NA,86,X,NA,413,X,NA,472,X,medium,111,Z,medium,106,Y,medium,34,Z,ExtraCol1_1,1,ExtraCol4_2,2,ExtraCol7_4,4,ExtraCol10_5,5,ExtraCol13_5,5,0,140,9,0,0,7
627,12.35,B96 B98,Q,33,D,medium,61,D,unknown,95,D,medium,NA,X,high,NA,Y,low,14,Z,high,149,X,low,239,X,low,429,Y,ExtraCol1_2,2,ExtraCol4_3,3,ExtraCol7_5,5,NA,NA,NA,NA,163,159,4,147,140,0
628,77.9583,D9,S,36,C,high,68,C,unknown,NA,D,NA,NA,Y,low,56,X,medium,181,Z,low,NA,Y,low,333,Y,high,167,Z,ExtraCol1_2,2,ExtraCol4_3,3,NA,NA,NA,NA,ExtraCol13_1,1,152,159,0,147,0,0
629,7.8958,B96 B98,S,50,B,unknown,51,C,NA,NA,D,medium,10,Z,high,7,X,low,69,Z,high,NA,Z,high,68,Z,high,25,X,ExtraCol1_4,4,ExtraCol4_2,2,NA,NA,ExtraCol10_1,1,ExtraCol13_1,1,152,0,0,147,140,7
630,7.7333,B96 B98,Q,36,C,high,81,B,NA,NA,NA,unknown,61,X,low,108,Z,low,261,Y,medium,360,Y,low,498,Z,medium,479,X,ExtraCol1_2,2,ExtraCol4_4,4,NA,NA,ExtraCol10_4,4,ExtraCol13_1,1,147,0,0,0,169,7
631,30,A23,S,73,B,high,20,C,medium,17,B,NA,88,X,low,50,X,low,297,X,low,97,X,medium,304,X,high,95,X,ExtraCol1_4,4,ExtraCol4_1,1,ExtraCol7_1,1,ExtraCol10_5,5,ExtraCol13_1,1,152,165,9,137,0,4
632,7.0542,B96 B98,S,32,A,high,89,A,unknown,21,NA,NA,57,X,high,229,Z,low,321,X,low,476,Z,low,85,Z,high,161,NA,ExtraCol1_2,2,ExtraCol4_4,4,ExtraCol7_2,2,ExtraCol10_3,3,ExtraCol13_3,3,144,159,7,0,0,4
633,30.5,B50,C,43,B,low,55,NA,unknown,28,D,unknown,80,X,medium,322,X,medium,399,Z,high,441,X,low,370,X,high,71,Z,ExtraCol1_2,2,ExtraCol4_3,3,ExtraCol7_2,2,ExtraCol10_5,5,ExtraCol13_3,3,0,159,5,147,169,4
634,0,B96 B98,S,37,A,high,32,NA,high,68,NA,medium,53,X,medium,97,X,high,375,Z,high,237,Z,high,439,Y,low,310,Z,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_4,4,ExtraCol10_3,3,ExtraCol13_1,1,0,162,10,0,140,6
635,27.9,B96 B98,S,43,A,high,51,NA,NA,29,D,low,41,X,medium,198,Z,medium,474,NA,high,112,X,high,186,NA,low,433,Y,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_2,2,ExtraCol10_3,3,ExtraCol13_2,2,0,0,11,147,149,12
636,13,B96 B98,S,68,A,unknown,1,A,NA,82,NA,unknown,NA,X,high,269,X,low,224,Y,medium,488,Z,medium,NA,Z,medium,259,Y,ExtraCol1_4,4,ExtraCol4_1,1,ExtraCol7_5,5,NA,NA,ExtraCol13_3,3,144,0,7,0,169,0
637,7.925,B96 B98,S,23,A,unknown,74,A,high,36,C,NA,15,Y,low,158,Y,medium,87,Y,high,404,X,medium,373,Y,high,434,Z,ExtraCol1_1,1,ExtraCol4_4,4,ExtraCol7_2,2,ExtraCol10_1,1,ExtraCol13_2,2,144,162,5,166,0,9
638,26.25,B96 B98,S,29,C,high,37,NA,NA,10,A,NA,NA,Z,low,230,Y,high,77,X,high,NA,Z,medium,72,NA,high,468,Y,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_1,1,NA,NA,ExtraCol13_3,3,0,0,8,178,0,0
639,39.6875,B96 B98,S,79,A,high,84,D,unknown,9,B,NA,NA,X,medium,295,NA,high,137,Y,high,133,Y,medium,265,Y,low,436,Y,ExtraCol1_5,5,ExtraCol4_4,4,ExtraCol7_1,1,NA,NA,ExtraCol13_3,3,163,159,6,137,0,0
640,16.1,B96 B98,S,94,A,medium,23,C,high,40,C,unknown,NA,X,high,476,Y,high,301,X,medium,NA,NA,high,NA,Z,high,81,X,ExtraCol1_5,5,ExtraCol4_1,1,ExtraCol7_2,2,NA,NA,ExtraCol13_5,5,152,162,7,166,169,0
641,7.8542,B96 B98,S,67,A,high,92,NA,high,40,A,unknown,NA,Z,medium,155,NA,medium,27,Z,medium,185,Z,high,150,Z,medium,103,X,ExtraCol1_4,4,ExtraCol4_4,4,ExtraCol7_2,2,NA,NA,ExtraCol13_2,2,0,162,7,178,169,0
642,69.3,B35,C,91,A,high,94,B,low,NA,A,high,99,X,high,44,X,medium,477,Z,high,337,Z,low,149,X,high,149,Z,ExtraCol1_5,5,ExtraCol4_4,4,NA,NA,ExtraCol10_5,5,ExtraCol13_1,1,147,140,0,178,142,9
643,27.9,B96 B98,S,85,D,unknown,10,C,NA,47,C,NA,23,Z,high,434,X,low,494,X,high,416,Z,low,314,Y,high,319,Z,ExtraCol1_5,5,ExtraCol4_1,1,ExtraCol7_3,3,ExtraCol10_2,2,ExtraCol13_5,5,152,0,1,166,0,6
644,56.4958,B96 B98,S,48,C,high,64,D,NA,16,A,medium,72,Y,high,288,X,medium,82,Z,medium,244,Y,high,375,X,low,431,NA,ExtraCol1_4,4,ExtraCol4_3,3,ExtraCol7_1,1,ExtraCol10_4,4,ExtraCol13_3,3,163,0,7,178,140,8
645,19.2583,B96 B98,C,43,A,high,93,B,NA,21,NA,high,87,Z,medium,236,Y,medium,390,Z,low,24,NA,medium,194,Y,medium,156,Z,ExtraCol1_2,2,ExtraCol4_4,4,ExtraCol7_2,2,ExtraCol10_5,5,ExtraCol13_3,3,147,0,7,0,142,8
646,76.7292,D33,C,32,B,high,32,C,high,56,B,unknown,83,X,medium,360,Y,low,NA,Y,medium,281,NA,medium,73,Y,low,333,Z,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_3,3,ExtraCol10_5,5,ExtraCol13_4,4,152,162,8,137,169,3
647,7.8958,B96 B98,S,43,A,unknown,51,C,medium,33,NA,low,NA,NA,low,490,X,low,240,Y,medium,429,X,high,393,Z,medium,93,X,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_2,2,NA,NA,ExtraCol13_5,5,152,165,6,0,149,0
648,35.5,A26,C,43,A,high,51,D,unknown,67,NA,NA,17,Y,low,63,X,high,367,X,high,111,X,medium,86,X,high,271,Z,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_4,4,ExtraCol10_1,1,ExtraCol13_1,1,163,159,6,0,0,5
649,7.55,B96 B98,S,96,A,low,47,D,NA,92,NA,high,46,X,NA,430,Z,low,287,Z,low,479,X,medium,NA,Z,high,389,Z,ExtraCol1_5,5,ExtraCol4_2,2,ExtraCol7_5,5,ExtraCol10_3,3,ExtraCol13_5,5,163,0,8,0,142,6
650,7.55,B96 B98,S,84,D,low,2,C,low,35,C,high,77,X,high,318,X,NA,161,X,low,181,Y,medium,161,Z,high,197,X,ExtraCol1_5,5,ExtraCol4_1,1,ExtraCol7_2,2,ExtraCol10_5,5,ExtraCol13_3,3,152,140,5,166,142,5
651,7.8958,B96 B98,S,43,C,unknown,84,C,NA,55,C,unknown,61,Z,high,292,Y,medium,281,Z,high,342,Z,low,409,Y,medium,81,X,ExtraCol1_2,2,ExtraCol4_4,4,ExtraCol7_3,3,ExtraCol10_4,4,ExtraCol13_3,3,152,0,6,166,169,7
652,23,B96 B98,S,65,B,unknown,51,D,medium,NA,B,NA,NA,X,medium,432,Z,low,67,Y,high,350,Y,high,378,Y,low,205,Z,ExtraCol1_4,4,ExtraCol4_2,2,NA,NA,NA,NA,ExtraCol13_5,5,163,165,0,137,0,0
653,8.4333,B96 B98,S,20,D,unknown,51,NA,low,21,NA,low,21,Y,medium,152,Z,high,127,Z,low,91,X,high,153,NA,medium,381,X,ExtraCol1_1,1,ExtraCol4_2,2,ExtraCol7_2,2,ExtraCol10_2,2,ExtraCol13_2,2,0,140,7,0,149,4
654,7.8292,B96 B98,Q,43,A,low,25,NA,NA,51,D,low,65,Z,high,393,Z,high,486,Y,low,NA,Y,high,259,X,medium,467,X,ExtraCol1_2,2,ExtraCol4_1,1,ExtraCol7_3,3,ExtraCol10_4,4,ExtraCol13_4,4,0,0,4,147,149,9
655,6.75,B96 B98,Q,43,A,high,1,C,high,30,D,unknown,42,X,low,285,Y,high,92,Z,medium,474,X,medium,479,Z,medium,308,X,ExtraCol1_2,2,ExtraCol4_1,1,ExtraCol7_2,2,ExtraCol10_3,3,ExtraCol13_3,3,152,162,6,147,169,8
656,73.5,B96 B98,S,53,B,unknown,51,C,NA,62,D,NA,NA,X,low,467,Y,low,299,Y,high,350,Y,low,359,Y,low,335,X,ExtraCol1_4,4,ExtraCol4_2,2,ExtraCol7_4,4,NA,NA,ExtraCol13_5,5,152,0,8,147,0,0
